timestamp,ping,download,upload
1616694084114.619,40.73,25.48,9.09
1616694204191.753,39.15,18.81,9.58
1616694324792.733,45.24,23.36,6.89
1616694444050.503,42.25,24.79,9.37
1616694565298.053,36.77,23.61,7.47
1616694684617.195,46.37,22.74,9.62
1616694804392.05,40.45,21.04,8.82
1616694925047.526,34.58,22.04,7.2
1616695044962.874,42.68,22.04,5.34
1616695164489.805,43.36,23.34,7.53
1616695284735.009,42.32,22.64,9.37
1616695404407.916,42.08,22.85,6.22
1616695524346.18,40.5,23.25,9.26
1616695645362.38,37.26,24.17,7.05
1616695764423.358,40.67,22.31,6.47
1616695884507.053,40.58,22.3,9.82
1616696004434.16,45.09,22.76,8.59
1616696128765.854,34.04,16.02,9.41
1616696244339.512,42.61,21.37,9.06
1616696363456.134,43.27,24.21,8.72
1616696483984.402,47.79,23.88,7.43
1616696603029.316,43.27,26.04,8.85
1616696724642.549,44.54,24.85,8.36
1616696843051.884,37.04,24.11,9.62
1616696967585.321,43.74,21.64,6.22
1616697083393.46,44.7,20.6,8.84
1616697203634.444,49.87,26.71,9.18
1616697324353.316,37.24,23.47,8.73
1616697443091.253,43.52,26.05,9.05
1616697563719.014,33.66,26.88,9.09
1616697684173.93,40.86,23.61,8.41
1616697803917.113,33.84,25.47,8.33
1616697923429.098,38.21,23.52,9.51
1616698043622.747,46.16,22.33,8.74
1616698163270.235,43.41,24.27,8.34
1616698283226.229,46.33,24.04,8.67
1616698403610.257,48.44,22.59,8.46
1616698523289.807,45.25,25.5,8.93
1616698643287.379,45.38,22.51,8.83
1616698763365.597,40.3,23.75,9.68
1616698887841.45,33.58,24.38,5.87
1616699003046.461,46.05,36.19,9.39
1616699122888.838,40.12,28.09,9.4
1616699242824.739,39.67,34.23,8.74
1616699363752.204,45.91,23.53,8.23
1616699483115.445,41.55,34.06,8.51
1616699604708.313,38.96,34.81,7.44
1616699723223.836,35.78,32.72,9.15
1616699842962.367,43.01,35.22,8.76
1616699967344.858,37.79,25.48,7.8
1616700084863.013,37.85,33.13,8.43
1616700202869.643,43.85,35.91,9.31
1616700323302.072,45.3,28.03,9.33
1616700444456.882,45.6,34.67,7.94
1616700563021.771,42.52,37.09,9.18
1616700683033.985,45.3,34.0,8.98
1616700804192.78,43.77,33.39,7.45
1616700923600.932,46.77,37.73,8.21
1616701043109.589,47.96,35.75,8.72
1616701165393.232,45.5,36.61,9.36
1616701283067.208,42.72,35.93,9.27
1616701403483.237,44.67,36.56,8.49
1616701523318.169,51.17,13.55,9.39
1616701644781.042,33.27,34.9,7.71
1616701763325.572,43.55,35.26,9.2
1616701883263.787,42.87,33.92,8.29
1616702003197.947,43.63,35.03,9.51
1616702123687.247,43.94,20.27,9.04
1616702244679.449,46.85,17.15,7.98
1616702363332.156,45.3,22.88,8.98
1616702483746.151,40.25,21.27,8.25
1616702603465.343,42.91,22.2,8.94
1616702723047.297,41.09,23.26,9.08
1616702848470.93,38.05,21.95,5.91
1616702964093.206,43.81,24.71,7.44
1616703083334.648,38.24,18.79,9.61
1616703204008.811,41.83,22.92,8.28
1616703323353.981,45.39,21.03,8.62
1616703443117.895,43.52,22.94,8.67
1616703566837.074,41.12,23.41,7.94
1616703683507.668,45.2,21.66,8.23
1616703804196.262,38.72,17.46,8.55
1616703924423.753,48.23,19.82,9.31
1616704043187.371,39.46,23.61,9.14
1616704163723.113,35.97,18.02,8.76
1616704283570.819,40.49,21.57,8.69
1616704403517.856,40.5,20.8,8.61
1616704523470.921,34.66,21.62,9.36
1616704643380.648,43.67,24.94,8.71
1616704763639.854,39.88,17.25,8.79
1616704884632.674,37.88,20.8,8.52
1616705003173.748,40.94,22.91,8.87
1616705123435.689,43.1,23.53,8.13
1616705243126.109,40.59,20.43,9.24
1616705363102.855,34.68,20.58,9.74
1616705483247.973,38.91,23.06,9.1
1616705603283.15,43.93,23.37,8.33
1616705723695.52,46.09,18.8,8.46
1616705843438.993,39.36,24.18,9.1
1616705963459.913,40.26,23.13,7.46
1616706083481.169,38.64,25.99,8.8
1616706203497.492,41.44,23.12,8.97
1616706328098.806,37.38,23.75,6.01
1616706443405.385,39.77,21.91,9.0
1616706571748.846,38.6,20.87,4.01
1616706683371.837,44.38,23.71,8.94
1616706803380.542,45.01,22.4,9.38
1616706923277.576,35.87,21.35,9.22
1616707043333.892,46.03,21.77,9.34
1616707163475.548,42.36,22.83,8.73
1616707284892.926,36.94,25.0,7.79
1616707403427.343,38.78,26.19,9.1
1616707528043.773,37.84,18.62,6.18
1616707643470.43,39.74,24.35,9.52
1616707763999.944,49.64,25.27,8.65
1616707883276.512,35.57,24.44,8.56
1616708004655.713,37.19,24.43,7.78
1616708123413.877,39.34,19.65,9.0
1616708249664.684,39.39,19.08,5.72
1616708363386.003,38.69,26.33,8.4
1616708483630.373,41.76,23.46,8.66
1616708603217.918,44.97,24.1,8.67
1616708723439.09,39.52,24.78,8.7
1616708843468.378,42.98,25.23,8.6
1616708967821.736,49.47,25.8,5.82
1616709084365.833,44.26,23.8,6.03
1616709203439.095,36.35,19.77,9.14
1616709329748.446,35.41,13.3,5.74
1616709444078.171,54.66,23.03,8.02
1616709565530.607,47.24,23.71,8.26
1616709683531.483,48.14,22.81,8.3
1616709803519.528,52.69,24.72,9.38
1616709923256.423,35.55,22.31,9.75
1616710043526.623,36.35,22.14,8.95
1616710163924.405,46.78,22.94,7.62
1616710283619.845,47.3,24.23,8.91
1616710405184.191,52.65,20.77,7.97
1616710523305.674,36.06,22.88,9.49
1616710645557.884,47.57,24.45,8.49
1616710765425.206,36.33,18.54,7.91
1616710885993.061,52.07,24.05,8.41
1616711004104.019,34.58,20.76,8.86
1616711124370.625,46.37,19.57,6.93
1616711243283.349,40.48,23.14,8.58
1616711363770.525,51.82,23.67,6.22
1616711484533.376,46.77,16.32,6.95
1616711605939.875,37.83,22.46,9.27
1616711724882.195,48.27,23.3,6.0
1616711843480.432,39.43,21.05,9.46
1616711964014.735,50.91,20.88,8.65
1616712086197.16,50.2,25.51,8.68
1616712205196.109,52.27,23.41,7.47
1616712323408.347,36.87,24.05,9.58
1616712446625.77,43.32,23.89,6.81
1616712564727.629,42.56,23.75,5.28
1616712683519.125,39.61,20.97,9.43
1616712805767.448,54.01,24.96,7.02
1616712924594.759,40.26,21.82,8.42
1616713043626.918,38.24,18.03,6.13
1616713165994.95,35.17,22.84,7.62
1616713284311.936,43.43,23.81,7.74
1616713408440.889,45.38,25.83,6.88
1616713525057.5,45.59,23.06,7.86
1616713647025.4,46.7,21.44,6.61
1616713764069.864,45.22,24.08,7.36
1616713884126.269,35.88,22.8,9.4
1616714008018.568,34.41,23.4,8.34
1616714124376.4,42.8,24.36,6.7
1616714243649.157,47.25,22.87,8.89
1616714364266.301,41.45,24.81,7.72
1616714486209.024,33.3,22.33,9.38
1616714606725.499,42.53,24.05,7.14
1616714723528.049,44.35,19.78,9.33
1616714846473.436,43.56,24.61,7.09
1616714967675.977,51.68,22.23,7.67
1616715083696.01,36.81,22.56,9.32
1616715204138.387,50.13,21.38,9.36
1616715326656.853,37.06,19.6,8.68
1616715451665.279,34.59,18.65,5.12
1616715570302.496,41.37,10.89,3.42
1616715684059.782,49.4,20.36,8.46
1616715805142.191,46.0,21.17,7.6
1616715925514.983,49.05,19.42,8.42
1616716047122.912,52.95,21.88,7.66
1616716164969.926,39.07,18.35,8.71
1616716285727.072,49.15,22.19,9.0
1616716406502.335,47.05,23.59,7.36
1616716525008.993,43.15,23.83,6.19
1616716646244.134,50.98,24.69,6.57
1616716764181.806,34.66,23.85,8.91
1616716887794.851,43.39,22.25,6.96
1616717004173.182,49.1,23.06,8.47
1616717125152.062,35.17,21.91,8.46
1616717243544.982,33.81,15.5,9.62
1616717363804.59,48.0,25.16,8.76
1616717487920.532,34.53,21.66,6.42
1616717603953.796,45.8,17.3,6.13
1616717723697.57,47.64,22.76,8.74
1616717843892.679,46.44,18.66,8.79
1616717963865.763,48.94,20.04,9.02
1616718083654.785,45.77,19.11,7.29
1616718205878.454,54.64,23.52,6.86
1616718324132.954,50.74,17.23,9.29
1616718444251.641,32.92,21.97,8.45
1616718563619.91,35.14,15.12,9.71
1616718685211.094,49.41,24.35,8.47
1616718805482.359,47.41,22.86,5.38
1616718928290.738,48.13,23.74,6.51
1616719045318.47,45.25,23.5,7.52
1616719167318.852,48.73,24.29,6.6
1616719288623.902,36.66,23.41,7.55
1616719403514.777,33.91,18.32,9.79
1616719524830.277,48.9,24.02,5.73
1616719643503.009,35.35,15.16,9.78
1616719764729.832,36.18,23.34,8.87
1616719886369.215,41.81,22.85,8.6
1616720003655.956,33.94,20.58,8.83
1616720123654.996,37.66,23.9,9.73
1616720243722.968,38.17,23.49,9.32
1616720366944.121,34.46,25.83,8.82
1616720490327.292,42.78,13.21,2.91
1616720615302.954,37.58,19.55,9.3
1616720724119.347,39.27,22.12,8.7
1616720846222.576,44.22,23.97,8.66
1616720965159.652,33.81,24.16,7.95
1616721083694.454,34.8,19.4,9.56
1616721203656.618,35.64,19.09,9.66
1616721323837.718,35.71,17.26,9.42
1616721450363.579,34.66,22.49,6.23
1616721569295.485,33.85,18.13,7.55
1616721684920.994,43.33,25.53,8.54
1616721805049.696,36.35,18.91,8.42
1616721924799.429,35.67,21.03,8.96
1616722043692.349,33.51,23.68,9.79
1616722170715.1,35.56,21.34,5.71
1616722283696.934,34.92,23.76,9.51
1616722404076.566,36.71,24.08,9.26
1616722524789.44,41.58,21.01,8.86
1616722647790.312,34.64,24.07,6.91
1616722764509.038,35.14,19.25,8.79
1616722883825.079,35.52,22.15,9.56
1616723004361.247,35.53,19.03,8.85
1616723123594.464,35.55,23.12,8.92
1616723246261.711,36.3,25.36,7.66
1616723363843.818,33.99,23.21,9.84
1616723484566.384,33.68,23.51,8.64
1616723605160.451,35.54,18.33,8.96
1616723723606.758,34.32,25.15,5.37
1616723849367.025,39.37,15.9,9.65
1616723964609.06,34.86,23.99,8.65
1616724083861.24,44.38,22.61,8.99
1616724204238.327,36.45,22.75,9.21
1616724323656.315,32.99,22.65,9.7
1616724443989.165,37.9,19.11,9.37
1616724563748.696,35.13,19.72,9.51
1616724684673.993,36.25,23.19,8.58
1616724803630.581,35.33,24.23,8.82
1616724925914.587,34.23,19.04,7.79
1616725045069.266,46.21,21.91,9.01
1616725165586.408,43.21,20.54,8.3
1616725284076.503,34.24,23.95,9.09
1616725404029.478,35.67,21.94,5.96
1616725522926.941,32.95,16.77,9.68
1616725643485.278,44.53,18.36,9.26
1616725763028.224,39.32,19.89,9.23
1616725883318.722,40.25,22.51,9.08
1616726003399.373,40.64,23.38,8.72
1616726123095.053,35.42,24.22,9.12
1616726242953.813,35.01,17.18,9.31
1616726367654.928,34.18,16.66,9.77
1616726482790.661,33.05,24.01,4.97
1616726603635.046,40.42,23.87,9.3
1616726723987.095,30.35,16.17,8.41
1616726842955.82,34.91,23.28,9.49
1616726963335.224,35.68,23.8,9.88
1616727083834.105,33.15,26.98,8.44
1616727204528.346,35.93,21.46,9.33
1616727323146.251,31.82,20.03,8.92
1616727442861.691,32.5,22.71,10.08
1616727563062.874,33.96,22.39,8.59
1616727685171.187,41.4,24.32,8.02
1616727803268.211,35.54,19.49,9.43
1616727922880.503,33.34,24.55,9.59
1616728050512.928,39.83,16.3,2.48
1616728167772.193,36.62,22.43,6.33
1616728284480.475,32.59,22.21,8.34
1616728412046.425,43.17,11.25,2.88
1616728524975.342,35.89,22.7,8.68
1616728643037.121,34.34,16.85,9.53
1616728762966.101,32.37,19.18,9.72
1616728883520.882,31.51,24.9,9.75
1616729003679.303,31.06,16.37,8.23
1616729123438.802,44.44,26.58,8.59
1616729244492.805,35.02,20.36,8.92
1616729364894.052,34.27,23.68,7.95
1616729483927.157,33.69,17.82,8.56
1616729607318.009,34.64,23.82,6.55
1616729723819.9,43.26,19.94,9.0
1616729844497.983,43.42,25.86,8.87
1616729963652.003,34.68,20.01,8.92
1616730083217.894,34.27,26.4,9.18
1616730203538.496,34.91,26.09,8.25
1616730324294.112,33.72,20.79,8.95
1616730443928.128,34.39,22.81,8.41
1616730563652.719,34.87,20.43,9.37
1616730683404.215,35.08,16.4,9.07
1616730803005.661,34.62,23.91,9.76
1616730924226.307,44.29,19.15,8.7
1616731043440.542,33.5,23.38,8.77
1616731163237.85,35.24,13.63,9.53
1616731284624.734,36.72,16.46,8.07
1616731403604.117,35.23,21.74,9.11
1616731523394.731,41.22,19.18,9.19
1616731643765.633,32.3,19.99,7.03
1616731762925.148,34.58,16.88,9.68
1616731883033.631,33.72,23.87,9.36
1616732003267.184,32.86,21.42,10.08
1616732123663.612,35.6,18.76,9.44
1616732245748.278,36.74,22.27,8.35
1616732363759.207,34.72,22.13,9.1
1616732485342.934,35.15,24.0,6.42
1616732603359.77,34.44,23.32,8.55
1616732723126.944,32.54,20.78,9.36
1616732853185.272,36.23,23.42,4.71
1616732967915.975,34.15,24.13,6.57
1616733085654.86,34.73,19.22,9.78
1616733203432.102,34.33,24.04,8.96
1616733323282.009,35.41,22.61,8.99
1616733444045.458,34.6,18.94,9.05
1616733563187.146,35.91,26.24,9.14
1616733684318.031,35.65,19.04,8.76
1616733808081.611,34.28,20.51,4.47
1616733929963.043,44.32,12.18,3.71
1616734043491.874,36.96,10.69,9.86
1616734168215.773,44.04,23.64,8.92
1616734282992.19,34.37,20.55,9.19
1616734402946.495,35.21,19.81,9.46
1616734523253.916,32.94,21.94,9.06
1616734643027.589,32.7,19.57,9.38
1616734765583.741,33.81,20.0,4.14
1616734887333.849,41.59,13.43,9.69
1616735003677.563,35.73,19.49,9.03
1616735122972.603,31.87,22.22,9.66
1616735247292.494,35.94,16.91,10.07
1616735364645.803,36.4,18.76,9.82
1616735485493.132,33.04,24.8,9.78
1616735603135.842,34.86,23.05,9.83
1616735723030.916,35.64,19.99,9.69
1616735846454.016,38.24,22.96,7.32
1616735966505.813,37.19,23.88,8.73
1616736082965.82,33.93,24.47,9.33
1616736203135.106,40.11,21.05,9.54
1616736326319.051,43.47,19.71,2.58
1616736443110.45,36.7,20.1,9.96
1616736563026.831,35.61,19.75,9.97
1616736684494.513,35.54,24.28,8.37
1616736803188.493,35.55,25.79,9.3
1616736923121.246,36.53,21.29,9.73
1616737043149.214,35.09,22.1,9.53
1616737163882.38,34.66,20.38,9.22
1616737283415.916,36.84,19.2,9.71
1616737405617.492,35.0,19.26,9.92
1616737523814.728,36.72,24.32,8.96
1616737643083.198,35.13,24.08,9.43
1616737767062.334,34.89,26.25,5.06
1616737888016.651,36.5,16.38,6.55
1616738003838.462,32.76,25.05,8.83
1616738124420.84,41.73,21.91,9.4
1616738250534.569,39.16,24.14,5.57
1616738365809.972,34.41,22.44,8.38
1616738484273.019,37.28,26.66,8.45
1616738604184.872,42.01,22.67,8.76
1616738723171.541,33.79,23.5,9.45
1616738843603.674,43.11,23.08,9.44
1616738963840.95,35.06,25.3,8.7
1616739083302.455,36.14,19.11,9.96
1616739203745.973,35.18,23.94,8.67
1616739324054.307,40.06,24.58,9.55
1616739443381.748,36.1,21.03,9.19
1616739563062.34,33.93,22.3,9.69
1616739683354.662,37.46,20.08,9.15
1616739811486.233,35.06,24.1,6.23
1616739924640.926,32.37,19.09,8.3
1616740045942.101,36.0,25.39,8.87
1616740164488.839,35.72,23.13,8.09
1616740283663.961,35.34,19.74,7.67
1616740404658.69,57.19,18.43,8.49
1616740524729.96,37.87,14.66,6.86
1616740643312.313,39.98,19.68,9.64
1616740764975.647,39.08,25.29,7.62
1616740886036.284,34.91,24.21,7.49
1616741003420.253,35.45,23.63,9.72
1616741123370.607,37.23,24.56,9.41
1616741243443.177,38.5,25.1,9.14
1616741364960.766,37.45,19.51,7.92
1616741483529.762,34.72,23.15,9.93
1616741603667.52,49.98,22.08,8.63
1616741723785.044,48.9,24.45,8.51
1616741847837.098,38.83,22.94,6.75
1616741964663.901,45.48,19.7,7.81
1616742084291.82,43.52,22.22,7.08
1616742206699.979,38.88,22.62,5.77
1616742323546.907,47.0,22.85,7.42
1616742444305.766,47.08,20.3,7.1
1616742563652.698,34.32,17.61,9.44
1616742683483.69,34.19,23.46,9.87
1616742804290.766,45.09,22.68,6.83
1616742924498.842,44.0,21.87,6.97
1616743043639.997,37.05,16.44,8.32
1616743163504.369,47.2,18.74,9.02
1616743287441.53,47.15,22.22,7.29
1616743407176.845,37.61,24.25,8.53
1616743524515.684,43.71,20.24,8.99
1616743644979.884,46.47,20.83,6.4
1616743766503.315,46.86,22.74,6.66
1616743883629.217,50.24,22.02,9.06
1616744003569.776,36.29,22.54,9.43
1616744124058.008,47.28,24.0,8.49
1616744246607.16,36.58,22.67,7.55
1616744365515.08,52.2,23.62,6.91
1616744483522.612,31.35,17.04,6.92
1616744603598.812,39.28,19.08,9.14
1616744732183.74,36.89,18.03,5.73
1616744843701.67,46.73,23.14,8.13
1616744966713.69,55.08,23.12,8.65
1616745083642.929,38.79,20.06,8.68
1616745203768.499,48.3,23.96,8.45
1616745323849.327,45.46,23.11,8.71
1616745445402.588,45.87,21.35,6.39
1616745563767.083,44.05,24.35,8.68
1616745687554.039,42.78,21.16,6.06
1616745804516.577,48.16,23.16,6.52
1616745924952.819,46.56,21.87,6.22
1616746044543.572,33.41,20.78,7.86
1616746167598.756,48.15,22.74,6.91
1616746284255.813,48.38,22.94,8.47
1616746406493.293,48.83,23.36,7.42
1616746524255.162,47.16,22.22,6.58
1616746643934.207,47.22,24.22,8.02
1616746765431.874,35.16,23.42,7.74
1616746886315.757,38.72,22.19,7.53
1616747006162.397,43.62,25.89,5.06
1616747124623.223,45.42,23.5,7.68
1616747246325.182,49.4,25.09,7.73
1616747364741.605,43.03,24.64,6.89
1616747484487.237,34.38,22.35,7.55
1616747604411.832,35.1,24.08,8.1
1616747725255.787,49.79,22.89,6.33
1616747846227.54,33.88,23.05,6.81
1616747967476.106,49.93,23.69,8.58
1616748084561.012,53.69,23.83,8.49
1616748204392.212,51.42,18.22,6.38
1616748325534.089,46.88,23.46,6.21
1616748443899.716,45.95,23.37,8.79
1616748567767.297,50.14,22.33,7.12
1616748685626.224,48.77,15.61,3.31
1616748805829.439,50.91,22.67,5.51
1616748924000.515,49.14,23.48,9.43
1616749043824.533,44.29,25.52,6.76
1616749164843.46,46.17,25.55,7.28
1616749283577.812,32.8,22.37,9.34
1616749404348.016,45.23,19.27,8.16
1616749525400.025,49.05,23.13,6.69
1616749643965.155,36.75,22.32,9.48
1616749764480.734,46.48,23.64,6.47
1616749885944.882,48.41,23.4,4.76
1616750007864.307,49.16,25.42,6.88
1616750127637.213,40.04,17.54,9.55
1616750243999.99,44.91,17.87,9.08
1616750367003.236,37.23,14.96,9.11
1616750486275.253,47.93,18.26,6.47
1616750604998.168,37.05,25.11,8.18
1616750723940.909,45.43,25.04,8.79
1616750850493.834,52.33,5.76,5.23
1616750966174.59,55.37,22.15,8.83
1616751084874.13,42.05,26.45,9.13
1616751206716.637,51.14,23.29,8.69
1616751330043.57,51.62,20.42,8.89
1616751445112.073,53.72,24.62,8.29
1616751567585.046,52.03,24.3,6.91
1616751684157.043,36.61,25.1,7.56
1616751815148.307,33.97,19.27,4.72
1616751931431.963,35.39,11.99,6.52
1616752047060.187,40.74,25.67,8.63
1616752165283.981,41.31,23.93,9.23
1616752285195.757,34.6,22.51,8.65
1616752405219.683,37.08,25.83,8.32
1616752524441.837,41.51,15.42,9.81
1616752643994.61,40.09,22.16,9.77
1616752764117.898,36.24,22.45,8.7
1616752884271.884,33.8,24.36,7.1
1616753004094.38,32.61,15.64,7.07
1616753125056.907,35.09,9.88,8.59
1616753244046.201,42.7,25.35,8.26
1616753363754.528,35.31,19.53,8.13
1616753486269.768,35.27,20.48,6.89
1616753603289.615,36.33,22.74,9.27
1616753723038.912,35.43,24.66,9.13
1616753845929.266,33.86,17.25,8.42
1616753965144.182,37.43,22.32,7.57
1616754083001.906,36.88,22.72,8.62
1616754203252.467,37.59,23.82,9.21
1616754323320.679,34.28,23.76,9.82
1616754443981.239,33.12,24.67,8.36
1616754563548.259,31.06,22.03,9.22
1616754687393.862,37.65,22.7,6.12
1616754803986.223,34.18,24.09,8.02
1616754926072.25,36.91,23.99,9.04
1616755043385.162,35.86,16.66,8.81
1616755164262.329,36.06,21.99,9.49
1616755283730.07,43.91,19.94,9.05
1616755409161.103,34.41,24.35,6.06
1616755523015.394,34.75,24.42,8.53
1616755643270.294,37.47,19.08,9.64
1616755763515.413,40.2,23.32,8.84
1616755884760.59,38.76,20.09,9.89
1616756003418.096,40.48,18.56,9.56
1616756123289.274,39.56,23.54,8.8
1616756243262.542,33.82,18.71,9.21
1616756367419.969,35.38,18.18,8.47
1616756483400.65,36.27,17.04,9.17
1616756605630.936,37.85,23.61,3.33
1616756727883.18,35.74,25.49,5.47
1616756843312.489,32.83,19.54,8.44
1616756963865.677,37.1,22.38,9.45
1616757084195.299,32.92,22.98,6.35
1616757203075.086,33.9,24.13,9.11
1616757323655.164,37.24,17.37,9.64
1616757443725.629,38.02,24.77,9.73
1616757563725.097,39.43,23.13,8.75
1616757683241.962,41.69,15.78,9.0
1616757803824.969,34.56,18.32,8.71
1616757923387.831,36.16,24.7,9.66
1616758044192.172,35.46,17.83,8.44
1616758164575.49,37.11,18.86,8.22
1616758283200.077,32.18,21.81,8.33
1616758405918.677,34.34,22.52,7.25
1616758526785.309,38.4,16.8,6.25
1616758647989.512,35.96,11.38,9.54
1616758763544.371,36.2,22.31,2.92
1616758883457.439,47.03,19.51,8.61
1616759009134.999,48.94,23.13,6.01
1616759123156.814,36.01,19.09,8.84
1616759246489.527,40.8,14.05,7.27
1616759363401.571,37.55,14.64,9.16
1616759483402.859,36.84,18.11,8.2
1616759603456.897,40.62,18.89,7.83
1616759723522.931,38.74,23.94,8.88
1616759843255.865,38.48,24.24,8.39
1616759967513.318,37.0,17.41,6.49
1616760083616.312,37.84,20.26,5.9
1616760203453.905,36.63,21.67,6.65
1616760323402.033,39.12,22.77,7.85
1616760443267.036,34.41,20.29,8.45
1616760563817.596,35.28,24.64,7.79
1616760683323.913,37.38,18.06,9.39
1616760807258.629,35.67,21.91,5.1
1616760923129.084,33.88,18.77,9.33
1616761043882.944,33.89,16.29,6.62
1616761164297.748,37.83,18.31,6.33
1616761283156.854,37.4,18.96,9.39
1616761406607.103,38.81,24.45,7.09
1616761523632.184,37.44,16.49,8.65
1616761643114.759,43.02,23.75,8.94
1616761763470.198,34.81,21.42,9.14
1616761885317.024,34.93,19.15,6.92
1616762004278.792,32.11,24.47,7.16
1616762123208.756,31.32,23.88,8.86
1616762243620.799,42.24,22.55,8.8
1616762367856.851,30.93,22.33,6.18
1616762486323.176,36.09,22.07,8.1
1616762612176.068,36.41,18.88,4.56
1616762723262.953,31.75,25.19,9.04
1616762843367.288,33.77,24.84,8.1
1616762970357.732,45.02,12.0,2.06
1616763086914.253,44.81,20.69,6.47
1616763208328.119,48.11,13.78,3.31
1616763328793.944,48.41,15.1,3.32
1616763444295.983,44.94,14.72,2.86
1616763563817.91,48.8,22.17,7.83
1616763688013.888,35.62,22.79,6.1
1616763804438.92,34.56,22.83,8.0
1616763923576.806,49.8,20.08,7.87
1616764047438.583,50.74,21.77,7.93
1616764163322.737,44.26,18.27,8.34
1616764285433.356,38.78,19.83,8.37
1616764405825.473,50.86,22.38,6.5
1616764525042.23,47.9,22.62,8.12
1616764643698.984,29.67,22.03,9.23
1616764763406.002,34.28,18.68,9.04
1616764897456.935,43.33,10.77,4.12
1616765003441.23,47.7,25.38,8.41
1616765124492.367,47.51,15.97,3.29
1616765244452.814,36.85,24.57,7.21
1616765369064.788,45.55,20.31,3.31
1616765493812.547,44.81,11.33,4.86
1616765604052.26,31.34,24.4,8.77
1616765726395.569,31.98,23.96,4.65
1616765846380.433,37.24,20.73,8.98
1616765967878.213,46.36,7.62,2.88
1616766096553.957,51.76,17.38,4.05
1616766205539.061,44.84,18.75,5.36
1616766325207.985,49.98,15.78,8.33
1616766446124.632,33.83,16.09,8.44
